estimatedMarketValue,gender,id,image,thumbnail,link1,link2,link3,name,colorway,releaseDate,releaseYear,retailPrice,silhouette,sku,story,NZDvalue,USDvalue
114.0,women,57d22369-5f5e-489c-9720-1b0dbdc0d9b2,https://image.goat.com/attachments/product_template_pictures/images/056/376/495/original/GZ8143.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/376/495/original/GZ8143.png.png,https://stockx.com/adidas-superstar-trefoil-white-purple-tint-w, https://flightclub.com/wmns-superstar-white-purple-tint-gz8143, https://goat.com/sneakers/wmns-superstar-white-purple-tint-gz8143,adidas Superstar Trefoil White Purple Tint (W),Cloud White/Purple Tint/Matte Gold,2021-07-01,2021,85.0,Superstar,GZ8143,,0,0
325.0,men,678f46ed-6a53-4f3b-a783-6adb77fdc0fe,https://image.goat.com/attachments/product_template_pictures/images/056/376/474/original/FZ4008.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/376/474/original/FZ4008.png.png,https://stockx.com/adidas-ultra-boost-40-dna-black-silver-metallic, https://flightclub.com/ultraboost-4-0-dna-black-silver-metallic-fz4008, https://goat.com/sneakers/ultraboost-4-0-dna-black-silver-metallic-fz4008,adidas Ultra Boost 4.0 DNA Black Silver Metallic,Core Black/Core Black/Silver Metallic,2021-07-01,2021,180.0,UltraBoost 4.0,FZ4008,,0,0
370.0,women,9df1fdff-9b78-41fe-ad44-d864c00251b2,https://image.goat.com/attachments/product_template_pictures/images/056/376/498/original/GZ9282.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/376/498/original/GZ9282.png.png,https://stockx.com/adidas-nmd-r1-white-halo-blue-shock-pink-w, https://flightclub.com/wmns-nmd_r1-halo-blue-shock-pink-gz9282, https://goat.com/sneakers/wmns-nmd_r1-halo-blue-shock-pink-gz9282,adidas NMD R1 White Halo Blue Shock Pink (W),Halo Blue/Cloud White/Shock Pink,2021-07-01,2021,140.0,NMD Runner,GZ9282,,0,0
238.0,women,bb76a16f-099e-4c3d-b2ce-ba5a168b6c1b,https://image.goat.com/attachments/product_template_pictures/images/056/195/444/original/DH9696_100.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/195/444/original/DH9696_100.png.png,https://stockx.com/air-jordan-6-retro-gold-hoops-w, https://flightclub.com/wmns-air-jordan-6-retro-gold-hoops-dh9696-100, https://goat.com/sneakers/wmns-air-jordan-6-retro-gold-hoops-dh9696-100,Jordan 6 Retro Gold Hoops (W),White/Sail-Metallic Gold-Barely Rose,2021-07-01,2021,190.0,Air Jordan 6,DH9696-100,"The women’s Air Jordan 6 Retro ‘Gold Hoops’ adds gilded accents to the shoe that Michael Jordan wore when he clinched his first ever NBA championship. The vintage mid-top carries a white tumbled leather upper with Barely Rose hits on the tongue, heel tab and midsole, fitted with a visible Air-sole unit in the heel. Metallic gold lace locks are matched by a trio of earring-inspired gold hoops, with a Jumpman charm attached to the lowest ring via a short gold chain. Underfoot, milky translucent rubber is utilized on the outsole.",0,0
195.0,women,bdc59e61-5ed8-4369-b1a6-22dddc003757,https://image.goat.com/attachments/product_template_pictures/images/056/376/493/original/GZ8014.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/376/493/original/GZ8014.png.png,https://stockx.com/adidas-nmd-r1-wonder-white-pulse-yellow-pink-w, https://flightclub.com/wmns-nmd_r1-wonder-white-pulse-yellow-gz8014, https://goat.com/sneakers/wmns-nmd_r1-wonder-white-pulse-yellow-gz8014,adidas NMD R1 Wonder White Pulse Yellow Pink (W),Wonder White/Wonder White/Pulse Yellow,2021-07-01,2021,140.0,NMD Runner,GZ8014,,0,0
195.0,women,e20d6537-1072-4a01-b305-49e267395dcf,https://image.goat.com/attachments/product_template_pictures/images/056/376/497/original/GZ9281.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/376/497/original/GZ9281.png.png,https://stockx.com/adidas-nmd-r1-wonder-white-signal-green-w, https://flightclub.com/wmns-nmd_r1-wonder-white-signal-green-gz9281, https://goat.com/sneakers/wmns-nmd_r1-wonder-white-signal-green-gz9281,adidas NMD R1 Wonder White Signal Green (W),Wonder White/Cloud White/Signal Green,2021-07-01,2021,140.0,NMD Runner,GZ9281,,0,0
225.0,men,f5c0388b-13b5-4f60-8069-8664a2b3f6db,https://image.goat.com/attachments/product_template_pictures/images/056/425/980/original/BBKLSNM1.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/425/980/original/BBKLSNM1.png.png,, https://flightclub.com/kawhi-new-money-bbklsnm1,https://goat.com/sneakers/kawhi-new-money-bbklsnm1,KAWHI 'New Money',Grey/Blue,2021-07-01,2021,160.0,KAWHI,BBKLSNM1,"Taking its design cues from a crisp $100 bill, the New Balance KAWHI ‘New Money’ continues a bankroll-inspired series that began with the ‘Money Stacks’ colorway of the New Balance OMN1S. Kawhi Leonard’s signature shoe features a muted teal upper constructed from mesh with a synthetic forefoot overlay. Gold accents make their way to the sneaker’s Kinetic Stitch quarter panel, a raised NB logo on the prominent heel counter, and ‘100’ stamped atop the tongue. The sneaker rides on a FuelCell foam midsole, supported by a full-length performance plate and a translucent rubber outsole.",0,0
195.0,women,f9498e71-cb01-4490-86dc-37ceb7f782b3,https://image.goat.com/attachments/product_template_pictures/images/056/376/492/original/GZ8013.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/376/492/original/GZ8013.png.png,https://stockx.com/adidas-nmd-r1-crystal-white-clear-pink-w, https://flightclub.com/wmns-nmd_r1-crystal-white-clear-pink-gz8013, https://goat.com/sneakers/wmns-nmd_r1-crystal-white-clear-pink-gz8013,adidas NMD R1 Crystal White Clear Pink (W),Crystal White/Crystal White/Clear Pink,2021-07-01,2021,140.0,NMD Runner,GZ8013,,0,0
128.0,men,06afefa7-6bf1-4dfd-84b3-cdbe27df8d0d,https://image.goat.com/attachments/product_template_pictures/images/056/174/890/original/GW8165.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/174/890/original/GW8165.png.png,https://stockx.com/reebok-question-low-white-clear-blue-sole, https://flightclub.com/question-low-white-clear-gw8165, https://goat.com/sneakers/question-low-white-clear-gw8165,Reebok Question Low White Clear Blue Sole,Footwear White/Footwear White/Clear,2021-06-30,2021,120.0,Question,GW8165,"The Reebok Question Low ‘White Clear’ updates Allen Iverson’s debut signature shoe with a blank-slate finish. Ghillie lacing secures the white leather upper, reinforced with a tonal leather toe cap and accented with a Question logo stamped on the heel tab. Breathable mesh is utilized on the sneaker’s throat, while soft textile lines the low-cut collar. The sneaker rides on a matching white EVA midsole with visible Hexalite cushioning. Underfoot, an icy translucent rubber outsole provides grippy traction.",0,0
205.0,men,26e3b114-ecd9-409f-af26-670d97b233cf,https://image.goat.com/attachments/product_template_pictures/images/056/843/121/original/FZ4881.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/843/121/original/FZ4881.png.png,, https://flightclub.com/adizero-ubersonic-4-black-white-fz4881,https://goat.com/sneakers/adizero-ubersonic-4-black-white-fz4881,Adizero Ubersonic 4 'Black White',Core Black/Cloud White/Silver Metallic,2021-06-30,2021,130.0,Adizero Ubersonic,FZ4881,,0,0
190.0,women,34a18955-e9c2-4406-b5bb-eb359641d685,https://image.goat.com/attachments/product_template_pictures/images/056/843/124/original/FZ4884.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/843/124/original/FZ4884.png.png,, https://flightclub.com/wmns-adizero-ubersonic-4-black-silver-metallic-fz4884,https://goat.com/sneakers/wmns-adizero-ubersonic-4-black-silver-metallic-fz4884,Wmns Adizero Ubersonic 4 'Black White',Core Black/Silver Metallic/Cloud White,2021-06-30,2021,130.0,Adizero Ubersonic,FZ4884,,0,0
194.0,men,3dec0cee-ca54-46a6-8d52-522149a8a073,https://image.goat.com/attachments/product_template_pictures/images/056/477/167/original/GW5270.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/477/167/original/GW5270.png.png,https://stockx.com/adidas-superstar-lego-white-black, https://flightclub.com/lego-x-superstar-base-plates-gw5270, https://goat.com/sneakers/lego-x-superstar-base-plates-gw5270,adidas Superstar LEGO White Black,Cloud White/Core Black/Core Black,2021-06-30,2021,140.0,Superstar,GW5270,"The LEGO x adidas Superstar ‘Base Plates’ transforms the iconic sneaker with unique details inspired by the Danish toy brand. The low-top makes use of a synthetic white leather upper made in part with recycled content. Reminiscent of a LEGO baseplate, a studded texture is applied to the sneaker’s rubber toe, as well as the contrasting black heel tab and serrated three-stripes. Dual adidas and LEGO branding adorns the bright yellow sockliner. The low-profile silhouette is mounted a standard rubber cuposle, featuring a herringbone traction pattern underfoot.",0,0
369.0,men,892c942c-2d14-4eee-878e-040c6928362b,https://image.goat.com/attachments/product_template_pictures/images/056/843/101/original/DM8314_100.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/843/101/original/DM8314_100.png.png,, https://flightclub.com/air-force-1-07-lv8-coconut-milk-hyper-royal-dm8314-100,https://goat.com/sneakers/air-force-1-07-lv8-coconut-milk-hyper-royal-dm8314-100,Air Force 1 '07 LV8 'Coconut Milk Hyper Royal',Coconut Milk/White/Bright Crimson/Hyper Royal,2021-06-30,2021,110.0,Air Force 1,DM8314-100,,0,0
103.0,men,aa665457-bd1f-46b1-a9c6-30425b2536be,https://image.goat.com/attachments/product_template_pictures/images/052/843/043/original/DJ3056_003.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/052/843/043/original/DJ3056_003.png.png,https://stockx.com/nike-space-hippie-01-melon-tint, https://flightclub.com/space-hippie-01-melon-tint-dj3056-003, https://goat.com/sneakers/space-hippie-01-melon-tint-dj3056-003,Nike Space Hippie 01 Melon Tint Aquamarine,Vast Grey/Summit White-Melon Tint,2021-06-30,2021,130.0,Space Hippie 01,DJ3056-003,"Continuing the brand’s exploratory footwear collection predicated on recycling and limited resources, the Nike Space Hippie 01 ‘Melon Tint’ spotlights the speckled Crater Foam midsole — built with a blend of standard foam compounds and Nike Grind rubber — by applying a vibrant orange finish. Up top, the sneaker’s beige knit construction is made with mostly recycled content that includes plastic bottles, T-shirts and post-industrial scraps. A plush insole composed of ZoomX foam scraps delivers a cushioned ride.",0,0
104.0,men,d23030a4-401f-4e51-9401-fba544f2f8d4,https://image.goat.com/attachments/product_template_pictures/images/055/890/287/original/764478_00.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/055/890/287/original/764478_00.png.png,https://stockx.com/nike-space-hippie-01-obsidian, https://flightclub.com/space-hippie-01-obsidian-dj3056-400, https://goat.com/sneakers/space-hippie-01-obsidian-dj3056-400,Nike Space Hippie 01 Obsidian,Obsidian/Signal Blue-Psychic Blue-White,2021-06-30,2021,130.0,Space Hippie 01,DJ3056-400,"Releasing as part of a sustainable line designed to lower the brand’s carbon footprint, the Nike Space Hippie 01 ‘Obsidian’ carries a navy blue knit upper made with ‘Space Waste Yarn,’ which includes recycled materials like T-shirts, fabric scraps and plastic water bottles. The sock-like build is mounted on a cream-hued Crater Foam midsole, which works in tandem with a plush sockliner constructed from ZoomX foam scraps — the same cushioning technology used on Nike’s pinnacle NEXT% running shoes.",0,0
50.0,youth,07fc550c-dca2-44cc-b8a3-8c551d3e1103,https://image.goat.com/attachments/product_template_pictures/images/056/826/952/original/CK6257_011.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/826/952/original/CK6257_011.png.png,, https://flightclub.com/alpha-huarache-3-tf-gs-light-smoke-grey-black-ck6257-011,https://goat.com/sneakers/alpha-huarache-3-tf-gs-light-smoke-grey-black-ck6257-011,Alpha Huarache 3 TF GS 'Light Smoke Grey Black',Light Smoke Grey/White/Bright Crimson/Black,2021-06-29,2021,50.0,Alpha Huarache,CK6257-011,,0,0
90.0,men,10305348-5b6f-40ee-a138-d29f9e9fb0a6,https://image.goat.com/attachments/product_template_pictures/images/056/826/937/original/CK0746_602.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/826/937/original/CK0746_602.png.png,, https://flightclub.com/alpha-huarache-elite-3-low-university-red-ck0746-602,https://goat.com/sneakers/alpha-huarache-elite-3-low-university-red-ck0746-602,Alpha Huarache Elite 3 Low 'University Red',University Red/White/Black,2021-06-29,2021,90.0,Alpha Huarache,CK0746-602,,0,0
174.0,women,1154fcfc-d3cf-4054-9bb4-ecb8b5eb0c0b,https://image.goat.com/attachments/product_template_pictures/images/054/966/570/original/767335_00.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/054/966/570/original/767335_00.png.png,https://stockx.com/reebok-freestyle-hi-power-rangers-pink-ranger-w, https://flightclub.com/power-rangers-x-wmns-freestyle-high-pterodactyl-zord-gw2425, https://goat.com/sneakers/power-rangers-x-wmns-freestyle-high-pterodactyl-zord-gw2425,Reebok Freestyle Hi Power Rangers Pink Ranger (W),White/Charged Pink/Silver Metallic,2021-06-29,2021,120.0,Freestyle,GW2425,"Releasing as part of a larger collection inspired by the ‘90s superhero franchise, the Power Rangers x Reebok women’s Freestyle High ‘Pterodactyl Zord’ gives the nod to the Pink Ranger’s battle vehicle. The high-top trainer utilizes a pink leather upper with white side stripes and a metallic silver heel overlay. ‘Pterodactyl’ is printed on the top ankle strap on the left shoe, while the left features text that reads ‘It’s Morphin Time.’ Underneath the straps, mismatched tongue tags reveal the Power Rangers’ lightning bolt logo and a pterodactyl graphic.",0,0
100.0,women,170e7fb7-dd67-4eea-82b5-a2e53482baf1,https://image.goat.com/attachments/product_template_pictures/images/056/826/954/original/CT1983_701.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/826/954/original/CT1983_701.png.png,, https://flightclub.com/wmns-waffle-racer-crater-yellow-strike-roma-green-ct1983-701,https://goat.com/sneakers/wmns-waffle-racer-crater-yellow-strike-roma-green-ct1983-701,Wmns Waffle Racer Crater 'Yellow Strike Roma Green',Yellow Strike/Photon Dust/Chambray Blue/Roma Green,2021-06-29,2021,100.0,Waffle Racer,CT1983-701,,0,0
110.0,women,1e30b738-eecd-4bf3-a36b-d7d8064188fa,https://image.goat.com/attachments/product_template_pictures/images/056/826/968/original/CW3876_102.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/826/968/original/CW3876_102.png.png,, https://flightclub.com/wmns-zoom-air-fire-white-light-lemon-twist-cw3876-102,https://goat.com/sneakers/wmns-zoom-air-fire-white-light-lemon-twist-cw3876-102,Wmns Zoom Air Fire 'White Light Lemon Twist',White/Light Lemon Twist/Black/Metallic Silver,2021-06-29,2021,110.0,Zoom Air Fire,CW3876-102,,0,0
90.0,men,2449a865-fb3f-4692-b445-8f7f724d747d,https://image.goat.com/attachments/product_template_pictures/images/056/826/935/original/CK0746_402.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/826/935/original/CK0746_402.png.png,, https://flightclub.com/alpha-huarache-elite-3-low-game-royal-ck0746-402,https://goat.com/sneakers/alpha-huarache-elite-3-low-game-royal-ck0746-402,Alpha Huarache Elite 3 Low 'Game Royal',Game Royal/White/Photo Blue/Black,2021-06-29,2021,90.0,Alpha Huarache,CK0746-402,,0,0
150.0,women,273691bd-b435-426c-8edb-b07312c71024,https://image.goat.com/attachments/product_template_pictures/images/056/826/992/original/DM8326_600.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/826/992/original/DM8326_600.png.png,, https://flightclub.com/wmns-air-max-270-pink-oxford-metallic-silver-dm8326-600,https://goat.com/sneakers/wmns-air-max-270-pink-oxford-metallic-silver-dm8326-600,Wmns Air Max 270 'Pink Oxford Metallic Silver',Pink Oxford/White/Metallic Silver,2021-06-29,2021,150.0,Air Max 270,DM8326-600,,0,0
60.0,men,2762f762-71b0-459f-88d4-23f67a36eb94,https://image.goat.com/attachments/product_template_pictures/images/056/826/946/original/CK6208_010.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/826/946/original/CK6208_010.png.png,, https://flightclub.com/alpha-huarache-varsity-3-turf-black-iron-grey-ck6208-010,https://goat.com/sneakers/alpha-huarache-varsity-3-turf-black-iron-grey-ck6208-010,Alpha Huarache Varsity 3 Turf 'Black Iron Grey',Black/White/Iron Grey/Black,2021-06-29,2021,60.0,Alpha Huarache,CK6208-010,,0,0
90.0,men,29d02acc-921b-41ce-b900-9193774f4ac8,https://image.goat.com/attachments/product_template_pictures/images/056/826/961/original/CV3552_104.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/826/961/original/CV3552_104.png.png,, https://flightclub.com/alpha-huarache-elite-3-low-white-grey-cv3552-104,https://goat.com/sneakers/alpha-huarache-elite-3-low-white-grey-cv3552-104,Alpha Huarache Elite 3 Low 'White Grey',White/Particle Grey/Bright Crimson/Black,2021-06-29,2021,90.0,Alpha Huarache,CV3552-104,,0,0
115.0,youth,2a40bc0f-77cd-4f7c-842a-601de53960ae,https://image.goat.com/attachments/product_template_pictures/images/056/827/040/original/GZ9128.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/827/040/original/GZ9128.png.png,, https://flightclub.com/racer-tr21-j-black-carbon-gz9128,https://goat.com/sneakers/racer-tr21-j-black-carbon-gz9128,Racer TR21 J 'Black Carbon',Core Black/Core Black/Carbon,2021-06-29,2021,55.0,Racer TR21,GZ9128,,0,0
369.0,women,33ec61c1-0942-40b0-b699-08aa0de91baf,https://image.goat.com/attachments/product_template_pictures/images/056/826/980/original/DA8570_001.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/826/980/original/DA8570_001.png.png,, https://flightclub.com/wmns-air-zoom-structure-24-black-white-da8570-001,https://goat.com/sneakers/wmns-air-zoom-structure-24-black-white-da8570-001,Wmns Air Zoom Structure 24 'Black White',Black/White,2021-06-29,2021,120.0,Air Zoom Structure,DA8570-001,,0,0
